output_data1,output_data2,output_data3,output_data4,output_data5,output_data6,output_data7,output_data8,output_data9,output_data10,output_data11,output_data12,output_data13,output_data14,output_data15,output_data16,output_data17,output_data18,output_data19,output_data20,output_data21,output_data22,output_data23,output_data24,output_data25,output_data26,output_data27,output_data28,output_data29,output_data30,output_data31,output_data32,output_data33,output_data34,output_data35,output_data36,output_data37,output_data38,output_data39,output_data40,output_data41,output_data42,output_data43,output_data44,output_data45,output_data46,output_data47,output_data48,output_data49,output_data50,output_data51,output_data52,output_data53,output_data54,output_data55,output_data56,output_data57,output_data58,output_data59,output_data60,output_data61,output_data62,output_data63,output_data64,output_data65,output_data66,output_data67,output_data68,output_data69,output_data70,output_data71,output_data72,output_data73,output_data74,output_data75,output_data76,output_data77,output_data78,output_data79,output_data80,output_data81,output_data82,output_data83,output_data84,output_data85,output_data86,output_data87,output_data88,output_data89,output_data90,output_data91,output_data92,output_data93,output_data94,output_data95,output_data96,output_data97,output_data98,output_data99,output_data100,output_data101
0.279166666666667,1250.28331512927,1248.12996558898,1248.98169862662,1248.86949124004,1248.51994374808,1252.79133461249,1252.59665791916,1250.92114055429,1251.51986745213,1251.00973983518,1250.11316015239,1251.34244680015,1249.32672604864,1253.25817318532,1248.66702916137,1246.57456837256,1253.1045177323,1253.70156033562,1251.8522183466,1253.96042135137,1247.82922917513,1246.1233244689,1252.54914376424,1249.01801132863,1247.90321688461,1248.49267474026,1250.4774205464,1251.66353837315,1250.13106315203,1251.5632459641,1250.74944315209,1248.4813210863,1250.82604291424,1244.77417002734,1247.84271224698,1249.65762331648,1250.11404041595,1253.14960500289,1247.93459347543,1249.91594357718,1246.9482335907,1250.40691593939,1246.00989930678,1251.47971588804,1245.97535825644,1249.72976358283,1255.67489032682,1250.06232933657,1250.86699903665,1248.32302216489,1252.33813266026,1249.97250596349,1250.24625281927,1251.95593291054,1255.09159422251,1246.36868583075,1252.30587367687,1249.77935130841,1251.25476560386,1249.09630966274,1251.39964916678,1246.55857668931,1254.72527095789,1251.73293868806,1249.15744419079,1246.51515381387,1249.70102731935,1248.41913552411,1250.33056444889,1248.21788328031,1251.06862943899,1246.39687498938,1250.07715149503,1250.76038006871,1247.10514203679,1249.1575952556,1246.07723033249,1248.65388243756,1254.00295718619,1248.30096932721,1252.46280974288,1250.2082379376,1251.48848882341,1248.48301533116,1246.75175015186,1250.20174047089,1253.64831663378,1251.23358054489,1248.5423452497,1250.1944898262,1249.83225315845,1250.20935530669,1251.36392028844,1250.32393103494,1254.49873183562,1253.10085868755,1255.06641659616,1250.23203505646,1244.70210555971,1249.67394107135
0.283333333333334,1249.88278580927,1248.99849838316,1249.67238026974,1249.09076933242,1248.3821662742,1252.61944162469,1252.18135064015,1250.75999786023,1251.39145354409,1250.73704666315,1250.00017558481,1251.71352933176,1250.11386451715,1253.2307259365,1249.05711278652,1247.36842320428,1253.32869730113,1254.54948077526,1252.06778154803,1253.60943669391,1246.80687117831,1245.96980275097,1252.05659436175,1248.50780052848,1247.7906553351,1248.68883816348,1249.41605097304,1251.89413362613,1250.2105760155,1251.27013324465,1250.32663725738,1248.84037279066,1250.90942133641,1244.59980515869,1247.75981108996,1250.02691543156,1250.11834099731,1252.85710325043,1246.85407093777,1249.56291871401,1247.30854392708,1249.9970207206,1246.577256632,1251.67926823458,1246.31307898072,1249.58934286747,1255.99996763446,1250.44256173658,1250.56543600912,1249.02227910597,1252.60067796579,1250.50809388552,1250.50808474734,1252.355233153,1255.00904391732,1245.94699969457,1252.07573079193,1250.04139874208,1251.37130047674,1248.48255329383,1251.22879213812,1246.51767700478,1254.21904453486,1252.07540975599,1249.49296097547,1246.84850663655,1250.19504655072,1248.10132003799,1251.15102664779,1248.26832354942,1251.01619460119,1246.223401049,1251.01806075573,1250.5097435865,1247.37875189768,1249.55961251503,1246.14335850893,1248.33604310861,1254.17434075919,1248.20146541893,1251.27872298024,1250.00361899376,1251.77465246,1248.34869457845,1246.76654378006,1251.06308521877,1254.08693157122,1251.05722181235,1248.41837907254,1250.44645936555,1248.7614926734,1249.78455804012,1251.30185026009,1250.19736468533,1254.9179439487,1253.19363485723,1254.97204196232,1250.41478467736,1244.18975280591,1249.64401638923
0.2875,1249.18905654257,1248.88153790031,1249.50979998704,1248.92482841662,1248.71501134933,1252.36711534608,1252.9349921684,1250.92032386723,1251.26275993041,1251.33985274607,1250.10213932422,1251.84918441397,1249.99076939704,1252.9795387169,1249.61463285053,1247.39748837271,1253.85205819448,1253.76139141904,1252.20041220351,1253.46377561249,1247.46209326242,1246.09269125371,1251.98929817113,1248.53353482275,1247.08828033403,1249.10142112181,1248.81695115506,1251.85218340449,1250.07457236369,1251.04302148873,1250.06947920881,1248.58349847716,1250.97822533231,1244.82904901186,1246.76097615486,1250.59105021754,1249.25430866085,1252.87285997536,1246.85975708897,1249.36966367089,1246.98719804653,1250.14436671344,1246.80974943211,1252.14035271336,1246.24136258097,1249.96225076941,1256.55945094903,1250.64645315678,1250.4754003392,1248.88952666259,1252.87809734328,1251.15202511705,1249.99989390705,1252.53655600178,1254.89255276515,1245.97240432855,1251.78661489778,1249.7860412047,1251.00307953876,1248.52511782003,1251.19511233216,1246.79287258695,1253.78371222572,1252.43813631998,1249.45499854766,1247.20414768154,1249.39434784466,1248.09165147656,1251.37376903523,1247.89352623347,1250.83057195615,1246.98654312181,1251.38274719366,1249.59947804009,1246.8078077274,1248.90667447795,1246.60819770268,1248.09232236126,1254.29716744631,1247.67766179818,1251.05553586543,1249.6806682679,1251.69069080938,1248.66120283451,1246.60600847666,1251.25581687604,1253.78328070612,1251.64058296858,1248.82075651882,1250.35113259709,1249.42205108852,1250.41372191239,1250.76365258806,1249.77058803545,1255.10262621164,1253.4004661393,1254.77579106256,1250.45102021849,1244.26568517689,1249.54821469585
0.291666666666667,1249.1662944133,1248.60959510876,1249.7403397726,1248.43501875933,1248.09397129106,1252.54283591336,1252.50701391714,1250.61592543264,1251.41026426987,1250.91547512932,1250.33326110111,1251.74646165257,1250.03699919891,1253.11021438684,1249.62048829851,1247.14745906055,1253.41531328367,1253.38860775602,1251.96187554891,1253.33965644033,1247.01106000796,1246.08210999516,1251.98223912655,1248.10010699186,1247.39826050932,1249.32146146283,1249.1155706914,1251.72306487081,1250.48552514475,1251.28160091579,1249.94503511691,1248.32898936477,1251.22620518166,1244.74085300385,1246.69877746684,1250.24055497349,1250.00961184402,1252.4412279405,1246.81447766738,1249.76457733342,1246.76069147447,1250.02152918857,1246.80220071552,1252.0300415066,1247.02253695954,1250.02629807309,1257.29635014077,1250.82585549064,1250.58480951758,1248.21955928389,1252.94451926071,1251.06101435508,1249.51756106123,1251.69069143456,1255.09613230966,1246.90088641216,1251.82375305992,1250.90036697397,1250.78880854633,1247.97879148246,1251.78863601258,1247.12694236536,1254.11549243224,1252.57668942472,1249.24696568241,1247.42531251516,1249.35514002906,1248.2443475626,1251.17604330092,1248.29149075031,1250.71176365906,1247.52235357101,1252.20018401039,1249.32992845624,1246.7356490535,1249.13649099097,1246.56637020381,1247.93571567484,1253.95021845748,1248.25321131844,1250.63212809814,1250.36482067248,1252.03634711426,1247.93511998984,1247.33880495238,1251.57853586301,1254.03844040083,1251.44341797861,1249.23230498283,1251.25418693302,1249.22593399568,1250.65164383644,1249.92848487711,1249.57559717404,1254.48673044036,1253.44700354144,1254.47378764043,1250.34420175772,1244.34364320429,1249.3590314933
0.295833333333334,1248.82279060501,1248.83117937183,1250.12484838989,1248.82801014405,1248.170782199,1253.1329418284,1252.66398533889,1249.76520752175,1251.19522769021,1251.20224369088,1250.28810503759,1251.63112888257,1249.59842019789,1253.73342752925,1249.44170330703,1246.78635676887,1253.00327246436,1254.07177226241,1251.94531918034,1253.14642088009,1246.921307321,1246.2939379991,1251.44761068595,1248.13608315227,1247.57317635417,1249.28252845659,1247.90328089924,1251.65656971025,1250.54843652822,1251.42170280491,1250.74564097081,1248.01257523842,1250.97641829667,1244.37132828463,1246.66391866915,1250.84190510085,1249.56282598585,1251.71589249416,1246.09287001567,1249.81094364934,1245.82892559282,1249.91065500675,1247.31440348796,1252.67806460139,1246.59335204167,1249.71638358865,1256.89722213031,1250.95279998101,1250.54498895916,1247.79128207066,1252.58837087941,1251.01627936898,1248.98359154692,1251.13986459139,1254.73314086145,1246.34522166547,1251.55181448762,1251.36726817015,1250.61817573839,1247.66812610231,1251.90452361239,1247.29945004371,1254.09971209994,1252.15684604648,1249.31537214066,1247.71493655674,1249.15126948057,1248.33020374593,1250.48653680776,1248.93655313605,1250.68121907813,1248.13042215321,1251.98964661487,1249.94562748331,1246.41094773311,1248.67367269802,1246.04658473706,1247.6054942794,1254.70101749654,1247.67351364553,1250.31605954755,1250.26564543346,1252.26795024825,1248.01102516716,1246.77152553601,1251.92218561154,1254.42229422819,1250.77820644004,1249.55959343092,1251.28350424635,1249.26810656817,1250.78746008511,1250.0645422386,1249.23120162579,1253.73369700282,1253.76481607366,1253.52031194139,1251.1069315838,1244.26808731788,1250.35874221441
0.3,1248.36518584751,1249.64950937528,1249.67532769631,1248.87978042616,1247.2952162895,1253.05504293461,1252.77452886897,1250.13498471388,1252.15822920806,1251.14949154743,1249.79765727204,1252.03419899371,1249.56616284533,1254.16417357808,1250.02454162379,1246.72779840081,1252.53393934784,1254.42152477362,1251.88047071419,1252.71492832926,1247.50684929778,1246.42120989189,1252.43399632275,1248.95843304739,1247.85638210385,1249.44282567203,1247.73359514673,1251.05765869157,1249.77430218254,1251.42699808389,1251.0617917987,1247.89382250158,1251.60833543383,1244.73179054373,1246.97471315929,1251.00482345742,1249.18378608068,1251.92445974965,1246.44110569871,1249.23286283541,1246.07250514211,1249.77939184709,1247.11820520014,1252.54038351638,1246.93542437067,1248.75791255446,1257.30515638478,1251.40625047446,1249.68187028468,1247.25117403096,1252.47207882909,1251.06634308795,1249.73667915099,1251.1566984341,1254.75008374809,1246.62895376225,1251.4577561055,1251.26055888589,1250.26828676432,1247.41440870544,1252.18290767089,1247.35666530685,1254.61092232338,1251.7728544829,1249.42630333531,1248.08641903207,1248.83465491429,1248.70115204452,1250.51591195813,1248.52626975,1250.86264371745,1248.81893995484,1251.83263449896,1249.79056090694,1246.7787128813,1248.42413250998,1246.13798689416,1246.82034793489,1254.50885773309,1247.79506461091,1250.59646127358,1250.32730841635,1251.75505510816,1248.19282842136,1246.12354109028,1252.05075899766,1253.5285007869,1250.57966151059,1249.91890059214,1250.76144620645,1248.72624381999,1250.65503595265,1250.47295528743,1249.56189652761,1254.42506302533,1253.53983029779,1254.33973723847,1251.57876631076,1244.09118225256,1250.59570094797
0.304166666666667,1248.72968190614,1249.82725334152,1249.80296193388,1248.6927843263,1247.48695026083,1252.79126285052,1253.33346363931,1250.28392547014,1251.87411319912,1251.42868630141,1250.44078566826,1252.26328768196,1250.42229101761,1254.34625635259,1249.56785701062,1246.78331694387,1253.07065578315,1254.79636242107,1251.72546299233,1252.50757665977,1247.16027528089,1246.95775914496,1252.49201525893,1249.06564446122,1247.82054491544,1249.81687677921,1247.97013078594,1251.51855880749,1250.25411148032,1250.86560686775,1251.24432204279,1247.57729362355,1251.21832918673,1245.6471926966,1247.61569491897,1251.47676845177,1249.45592827666,1251.70975645379,1245.8404663295,1249.60230093731,1245.83424136679,1250.13646533317,1246.93714618939,1252.80607136241,1247.38468625977,1248.73260651654,1257.37420883101,1252.35984314456,1249.65197136328,1247.24744405395,1253.02782721843,1250.80547248177,1248.81095618335,1250.73618179081,1254.12026593943,1245.99553295781,1251.87947426958,1251.35945947212,1249.7232178666,1247.17773674869,1252.80653564784,1246.43922395422,1254.89279618938,1251.73128612174,1249.61837290247,1248.09475854312,1248.70240122908,1248.52198741746,1249.65309241559,1247.98948828537,1250.65025769948,1248.88718583258,1251.96768395605,1250.14704426063,1247.24772054041,1249.23183713168,1245.9682660179,1246.60332178973,1254.48462762884,1247.4211969394,1251.03636016108,1250.11751893877,1251.84192246065,1247.1772879645,1246.46362259212,1251.8243442844,1253.73933662834,1251.02730135741,1249.40719287761,1250.59079778801,1248.24878867139,1251.40975025185,1249.95892024674,1251.01759831754,1254.44258345676,1253.83058030186,1254.78252045191,1251.49044989733,1243.89137580018,1250.32303760426
0.308333333333333,1248.98198837175,1250.26676474518,1250.42390917729,1249.2619855633,1248.15271409367,1252.74109288024,1253.7281753687,1250.74772071197,1251.02717170878,1251.09126853235,1249.67459828675,1252.47497083589,1249.80191690528,1254.98413785188,1249.40118933361,1247.07392668954,1253.58083607205,1254.90747410759,1252.9822788165,1252.08314848608,1247.15474245829,1247.26919110899,1252.65182365636,1249.15055628339,1248.14433547634,1249.71432525071,1247.13333888743,1251.3475902313,1250.86326619598,1250.68016080324,1250.77491483293,1248.41864837348,1250.88297702505,1245.69870009526,1247.2416652383,1252.07775432855,1249.82418317293,1251.71636956646,1245.439722608,1250.19945001496,1245.86927815075,1250.35695652605,1246.49794597125,1252.91071771604,1247.27447220448,1249.02765091121,1256.94453061136,1252.6710897953,1249.43386081797,1247.23903623426,1253.02199997477,1250.51884067053,1248.75381748565,1250.35975729366,1253.62735135146,1246.04914500878,1251.74113697148,1251.49686589754,1250.03285284542,1246.49222968567,1253.31864900386,1246.10480257529,1255.3573441831,1251.93686446698,1249.56019207175,1247.92212820383,1249.20376795966,1248.25279498002,1249.39067106177,1248.45142625315,1250.40888123629,1249.28856352716,1251.73467259049,1249.87780039149,1247.6608959802,1248.35909921414,1246.04867067439,1247.48726938853,1254.96327576175,1247.09880560278,1250.96831825853,1249.54756791836,1252.01331143773,1246.37676124392,1247.17686202284,1251.75572265866,1254.07600702786,1251.85395021173,1249.48553775019,1251.13968851794,1248.19280364989,1251.75304684603,1250.43230739885,1251.78119379194,1254.70345884701,1253.7449034003,1254.88000571587,1250.80827884215,1243.74424680611,1250.14671960971
0.3125,1249.57611962772,1250.75772473562,1250.18582321657,1249.53742393549,1249.03140184182,1252.70455900421,1253.76940662964,1250.8047930732,1251.06392527742,1251.70241203228,1249.38912187034,1252.80850941515,1249.55706637715,1254.73721439616,1250.24755587234,1247.82435865787,1253.64953573156,1255.14043872371,1253.21164844286,1251.93384887337,1247.24873228283,1246.87723534111,1252.27875188282,1248.99582068816,1248.31564821716,1249.21928277547,1246.64354915402,1250.41797555221,1251.91715555146,1250.92545537653,1250.78811252982,1248.4479419889,1250.70185165899,1245.63238691204,1247.40874444528,1251.58325093221,1250.27462876097,1251.11511722198,1245.00720118573,1250.16124336955,1245.59628349562,1250.0911854266,1246.02783889726,1253.50386357655,1247.1738255718,1249.26012137239,1255.83973979343,1252.44768417106,1250.18824494146,1247.02695334997,1253.4376949116,1251.33283458305,1249.25619249322,1250.1006492785,1253.23550166003,1245.85460291845,1251.5524897696,1251.4276891947,1249.66559103489,1246.17298233142,1253.29904006028,1246.27748351153,1256.13193001446,1251.8337305281,1249.38982750792,1247.60218236435,1249.18940759492,1248.21616712645,1249.25748801138,1248.98330300115,1251.31463610533,1249.47197156267,1251.95372598266,1249.50224693341,1247.1057041574,1248.66383448627,1246.05883589046,1247.33815525448,1255.0011144893,1247.20541134265,1250.81806147946,1249.76941482073,1251.6542082222,1246.86748768885,1247.62585671714,1252.44608090359,1253.98145319187,1251.70585283807,1249.44313841708,1250.86218164955,1248.66946749703,1251.51964439849,1250.49316088314,1252.03203803978,1254.58947966811,1253.59406977387,1255.26964017437,1250.68938245867,1243.8685300519,1250.07776909634
0.316666666666667,1249.83853666143,1250.82221593974,1249.83059659216,1249.14194888063,1248.91443120519,1252.26064050654,1253.64951787266,1250.96830030622,1251.19860955929,1251.95394756962,1249.91750874401,1252.84171563942,1249.84368909161,1254.85051171246,1250.5753481673,1247.87172795824,1253.77157107447,1255.62702583365,1252.73837471283,1252.26696722109,1247.4843078228,1247.09800058309,1252.32763485692,1249.22443883487,1247.66684690318,1249.03778763703,1246.97412125168,1250.4794587511,1252.15374541875,1251.10304388366,1250.16896159009,1248.46161265798,1251.26728867524,1245.32577063304,1247.6791770904,1251.63950889194,1250.89174534532,1251.00536126054,1244.76038975212,1250.39740307208,1245.15621638379,1249.74140041972,1245.96153799514,1253.60307161016,1247.76542263574,1249.59724472631,1255.72873845291,1252.55720089933,1250.58488263407,1247.50402396113,1252.83006323134,1251.51372585818,1248.72192068123,1250.21883176897,1253.35175100103,1246.22330278144,1251.83288853776,1252.57369883452,1249.56090476456,1247.15296001408,1253.5858929977,1246.20846451893,1256.74763743879,1251.74075983557,1249.79738740133,1247.77883684956,1248.62837633045,1248.49489057381,1248.85579981481,1249.77583014081,1250.59451735368,1249.58651237997,1252.48047978659,1249.62600214574,1247.99037524032,1248.68091180636,1246.45710464791,1247.92568149448,1256.07821399952,1247.03710673564,1251.39377764083,1249.09645893549,1251.75050921564,1246.48508577362,1247.4574977213,1252.66455834258,1254.09753523768,1251.53543359199,1249.1206623163,1251.01215959151,1248.25025991844,1251.49075103578,1249.74661666864,1251.47912422724,1254.95408979832,1253.64337326239,1255.45657428927,1250.77416489313,1244.02309535755,1249.33468644558
0.320833333333333,1249.45364489271,1250.75263032485,1249.9360846551,1248.74885279923,1248.42078557722,1252.12551436659,1253.89722442256,1251.70944993875,1252.1166989458,1252.60300696342,1250.09981934775,1252.7557571269,1250.02647985961,1254.58966226195,1250.5165432809,1247.44042640417,1253.33340199743,1256.52292494666,1252.96478702669,1252.05238462517,1248.31882046766,1246.37032377928,1251.62497715173,1249.35311848498,1247.44983194326,1248.64073606708,1246.85342035729,1250.44747353536,1252.78690665151,1251.60525969468,1250.35932985982,1247.46099491683,1251.77813822382,1245.14154762989,1247.73092817552,1251.99562946886,1251.38387532569,1250.47379976992,1244.89912757426,1250.19307580494,1245.13426717071,1249.96156581317,1245.92757877528,1252.71011413925,1248.16561999079,1249.58070656159,1255.56852103515,1251.27444938842,1250.12573129375,1247.51219065264,1253.00334738618,1251.6416421353,1249.09460585838,1250.46761849346,1253.43677030038,1245.93009187833,1251.90434877042,1252.68151521501,1249.48291623976,1247.41525733939,1253.89678138991,1244.82039918856,1257.31339225992,1251.67278158689,1248.86922338732,1247.16723496769,1248.08303859776,1248.62166272489,1248.75866799649,1250.77664974217,1250.8709026468,1249.63208609495,1251.80356888375,1249.50010777742,1247.40047319764,1247.85892888294,1247.20062115283,1247.93210557642,1256.19637564056,1247.08350066647,1251.92292399586,1248.65200984246,1252.48169488861,1246.31013218141,1247.48360163173,1252.64031557347,1254.50614684539,1251.85117735843,1248.571975213,1250.88274201891,1248.42908836165,1251.44576060801,1250.13850837918,1251.2248534741,1254.92937615594,1254.16582502618,1255.92139198053,1251.57423365169,1243.8892118552,1249.66803003339
0.325,1249.76276301025,1251.11126469843,1249.91648935133,1247.99235468568,1248.65572309009,1251.553750115,1253.69595213698,1251.63862104673,1252.57029659289,1252.21971541069,1250.15255996954,1252.65822367688,1249.68275148432,1254.01971075387,1250.47614517594,1247.7852717679,1254.56752657155,1256.53780111608,1253.16958769056,1252.76964775613,1248.19379648944,1246.08003250854,1251.59424075451,1249.73862368821,1247.00468465539,1249.14068941184,1246.20317617392,1250.04022955614,1252.40686652606,1251.21135034544,1251.08774573887,1246.2932513065,1251.94728931028,1244.57904498379,1248.86636482551,1253.22600512226,1251.62358265391,1251.21515415775,1244.58429237719,1249.16149261769,1245.81643526776,1249.21250624226,1245.88611571657,1252.06606199825,1248.52050500462,1248.60092818541,1255.8329564659,1251.10154969319,1250.38353871506,1247.17548279412,1253.66510878726,1251.49586899966,1249.09476669767,1249.81638721901,1253.47876579394,1245.79018328239,1252.02571347106,1253.0800352173,1248.40704252553,1247.25265628516,1253.20135639123,1245.05926376617,1257.5356172686,1251.78009876501,1249.82220480709,1247.00054463399,1247.74127899381,1249.02751701726,1248.07074346619,1251.24844103224,1250.79836843025,1248.61220736171,1251.58152120423,1249.43553241457,1248.33811578338,1247.86076857648,1247.23836460758,1248.17150245484,1256.1372191949,1246.03888866704,1251.56305107132,1248.78208885526,1253.34520762477,1245.77647249576,1247.54018112933,1253.15488136103,1254.55071444862,1251.4991181038,1249.34691322398,1250.7965024242,1248.37450126913,1251.80522595319,1250.10447212381,1251.42927112145,1254.90875428704,1254.7795171004,1255.73826523023,1251.7004759327,1243.74932163931,1248.60822789375
0.329166666666667,1249.53696633179,1250.8333994355,1249.58662549977,1247.7135886278,1248.01536201724,1252.17161332265,1254.11307937967,1251.34580887874,1252.41836089253,1252.83187474229,1250.46638905094,1252.33088246691,1249.00720740224,1253.32956193428,1250.52098809988,1247.3172326885,1254.8126296995,1256.2985756237,1253.14797967514,1252.02708786812,1248.79815216265,1246.43680165005,1252.33429430392,1250.28504665315,1247.37119839633,1249.01845661158,1246.23926883078,1250.76365780875,1251.74880119218,1250.58888718211,1250.72432044922,1246.93658306775,1251.83389914815,1244.46885642913,1248.35807952398,1253.47707045843,1251.73423458594,1251.25354601673,1244.77134108848,1248.87002881764,1245.95623918811,1249.32041689461,1245.98034449719,1251.15539820693,1248.44694426345,1247.80149840145,1255.56693649477,1251.31153427121,1251.07498330836,1247.52214521283,1254.27082858739,1251.34790308509,1249.2877191571,1250.06769070052,1253.62203303824,1245.85292967028,1251.65487986941,1252.69926992042,1247.8277404774,1247.39419237813,1253.12851722828,1245.19629487697,1257.46863693488,1251.57898982167,1250.19399821119,1246.9174178191,1247.40965500341,1248.75257010146,1247.57846229084,1251.39810095602,1250.48829646655,1248.31714670272,1251.80314731448,1249.32756226425,1248.31462336242,1248.29511361042,1246.45450113253,1247.83718065645,1256.24286855465,1246.39095691248,1251.55568263104,1248.67146959885,1253.95480799589,1245.71661875496,1247.81053074711,1252.81048380636,1255.59530262317,1250.96147004311,1249.71018047943,1250.91390972946,1248.9224655894,1251.75595742976,1249.54267777876,1250.78259328891,1254.48383769865,1255.37866992297,1256.69975824623,1252.24487550909,1243.90166995523,1248.41850478618
0.333333333333333,1250.17645717477,1250.42810530829,1249.9785493437,1247.78857921865,1247.84429333645,1252.24772509671,1253.60977218538,1252.85397196432,1251.61022290189,1252.33332991491,1250.30674354604,1252.0115674635,1248.78030602216,1254.37152155106,1250.9598467824,1246.83879589727,1254.10607143507,1256.31916098823,1253.02690993637,1252.16193130459,1248.99302305973,1246.62972538278,1252.07429114641,1250.46467960081,1247.59098090816,1249.22629264961,1246.0691072475,1250.3813856183,1251.41721474375,1250.42015244468,1250.88609458641,1246.49933927796,1252.48647143258,1244.87327831304,1248.80513312339,1253.35213535599,1251.42683053715,1250.64676611566,1245.2953910299,1248.51207943652,1246.51747866868,1249.70715650437,1245.42044157874,1250.87695242966,1248.80540701945,1247.78748874257,1255.86419698053,1251.43816318162,1250.7902723349,1246.88017376532,1254.60942526457,1251.47091558469,1249.36817636868,1250.19664346714,1253.57206788961,1245.09499216474,1251.89314553267,1253.19705702165,1246.73135992646,1247.31245782449,1253.18781151378,1244.87267375391,1257.04580119112,1250.88546594338,1250.76159273197,1247.27485451537,1248.05988649474,1249.36083101112,1248.10425451208,1251.92538945466,1250.42448192359,1247.89710312557,1252.30176057453,1249.65693017179,1248.31963354441,1249.05934513932,1246.05166858982,1247.43098222306,1255.53303341299,1245.88177738762,1252.14083462117,1248.98556086553,1253.33893262934,1245.09133825175,1247.40522175547,1252.06621375135,1255.2077273218,1250.61340943759,1249.39393672018,1252.02042460756,1248.2654260564,1251.86245106529,1249.93825865425,1251.10167730661,1254.51487685083,1255.44520778296,1255.99265940917,1251.32868295514,1243.23137682715,1248.6681212166
0.3375,1250.5260183766,1250.33867224988,1249.18817320993,1248.38473896585,1248.65550269242,1251.90879757715,1253.17844628473,1252.71935024586,1251.32435446519,1252.34891081076,1250.54890942003,1251.37706437056,1248.43804752085,1254.5520655458,1251.33574923089,1246.96671756812,1254.17584450696,1257.6827112229,1253.40108850886,1252.40551541215,1248.26491351346,1246.25155712061,1252.05456816881,1250.09483354684,1248.46204203532,1249.11271662942,1245.76100940873,1250.06333208028,1251.09285769975,1250.4819604259,1251.0445222376,1245.82808563626,1252.84093732796,1244.68757131089,1248.96689100611,1252.99069601779,1250.76169557954,1249.67736289891,1245.75133722208,1248.99495897125,1246.27116996887,1249.42425877029,1245.65310262615,1250.91552117301,1248.03906950544,1248.73469171851,1256.05591748665,1251.67828762616,1250.8142453735,1245.95313355677,1254.61439831226,1251.37835293603,1249.65660641778,1249.99417057203,1253.1830029547,1245.08096853844,1251.14387127951,1253.45701290963,1247.48401014248,1247.62495569665,1252.55051789158,1244.58015710176,1257.43432800097,1251.69114194287,1251.04949906813,1247.72592901389,1248.21457828535,1249.96472745973,1248.44220914134,1252.07175016144,1250.02021297039,1248.01850959046,1252.00611579418,1250.34884123775,1248.42731144412,1249.19243320367,1246.1707074219,1247.64595685388,1255.47807220042,1245.37202816886,1251.954145671,1249.12376489932,1252.20977935383,1245.4713808513,1247.50522675652,1252.4189125294,1255.84061610579,1250.67244220113,1249.45471857522,1252.46561205392,1248.58464762307,1251.96232047425,1249.87420727907,1251.73419181504,1254.29447469305,1255.15675820905,1256.36578153048,1251.02158542647,1243.35491156066,1248.59634274957
0.341666666666667,1250.80887575684,1250.99081758441,1248.81658106397,1247.87595821874,1248.88289326286,1252.74875518642,1253.59011811775,1252.84282704087,1251.03767878069,1252.33192756842,1250.97410130339,1251.30181188545,1249.26470290717,1253.92267197693,1251.32855087608,1247.08308535881,1254.50173140246,1258.01664344737,1253.49360206869,1252.83554751207,1248.27205261001,1245.78057455685,1251.54604853238,1249.78553901949,1247.4790300868,1249.21791633438,1246.78101088118,1249.36698932362,1250.59117572993,1249.87012979309,1251.14276883701,1246.53288432253,1252.957657793,1245.12929394099,1249.86682865246,1252.82719822928,1250.51817202223,1250.19180190643,1246.22046510525,1249.077773789,1245.4458118096,1249.7069959047,1245.72025553978,1250.2041583106,1248.39649127094,1248.5505812185,1255.48226982454,1250.91533919554,1251.20046374049,1245.88193027413,1254.21996685336,1251.41767405634,1249.76622936657,1249.44579916532,1253.47839053642,1244.96265036476,1250.84733066915,1252.85102667054,1247.70043939379,1247.64363962149,1252.74396073775,1243.88501429135,1257.00428139532,1251.64607682667,1251.15303036286,1247.46674000113,1248.31993705546,1249.7984727247,1248.37591236817,1251.61941004006,1250.83013095257,1247.86014538568,1252.49459394131,1250.80623170293,1248.3324759575,1250.38894289349,1245.87867950397,1247.1737417629,1255.53415833098,1245.15531262393,1252.33100659536,1248.3139290323,1251.90378864117,1245.73883242468,1247.40311983918,1252.84116324632,1256.37768527677,1250.43459626544,1249.1281269532,1252.94788149387,1249.01613777188,1251.57201776865,1250.32615771088,1252.05343899726,1253.63620396831,1254.36120742844,1256.20371858089,1250.27468272858,1243.95646108012,1248.0211770746
